3677	12 57 47 58 
3687	12 58 28 48 42 
3820	12 56 
3844	12 0 58 57 54 37 
3912	12 58 48 42 34 62 
3927	12 54 53 1 58 
4047	12 0 60 
406	12 1 58 53 
4108	12 20 34 
4111	12 16 
4123	12 53 31 23 58 0 52 16 
4298	12 53 58 1 26 
4508	12 
4523	12 
4712	12 
4719	12 33 34 23 49 
4766	12 56 58 1 56 
4799	12 
4820	12 12 12 0 36 34 
4849	12 
4947	12 57 53 2 52 58 
4948	12 58 53 1 
4984	12 
4997	12 53 58 33 1 
5075	12 49 34 
519	12 16 15 12 16 16 16 16 12 
5315	12 1 48 
5388	12 
5413	12 
5426	12 
5467	12 53 56 45 0 58 
5581	12 18 14 
5617	12 53 58 1 
5638	12 
5718	12 34 49 0 58 
5763	12 0 46 33 53 
5798	12 4 53 
5806	12 30 57 
5931	12 58 3 53 
596	12 31 57 34 52 0 
6013	12 34 58 25 
6319	12 
6388	12 57 53 58 0 
6625	12 54 25 0 
6780	12 
6852	12 60 
6856	12 0 58 
6870	12 1 58 
6893	12 
6982	12 
7094	12 12 20 12 36 16 51 16 18 
7268	12 58 11 52 
7274	12 12 
7276	12 
7687	12 48 35 2 56 54 
7701	12 
7804	12 58 52 48 53 1 
7808	12 0 52 38 53 58 
7854	12 53 58 32 0 
8132	12 16 58 
815	12 54 56 57 0 
8216	12 
8287	12 3 46 
829	12 1 58 25 
8300	12 29 58 52 57 35 0 
838	12 58 16 15 12 12 0 
8425	12 48 
8485	12 58 31 60 35 48 29 
8685	12 34 53 1 23 54 
8774	12 
8832	12 57 16 16 
8944	12 
8967	12 12 54 
8982	12 23 58 3 53 
9103	12 25 48 26 50 55 
9108	12 
9247	12 22 
9273	12 56 58 48 
9351	12 16 58 42 22 0 36 
9434	12 53 58 55 0 
973	12 56 
1013	13 52 58 23 0 
106	13 58 56 20 1 
1092	13 35 53 58 
110	13 56 1 27 
1260	13 59 58 0 
1283	13 47 0 58 
1337	13 58 
1342	13 49 49 
1372	13 33 25 58 
1397	13 1 54 58 16 34 
1507	13 16 0 58 45 
1512	13 58 
1554	13 53 9 48 54 
1556	13 57 54 58 55 
1679	13 38 16 58 
1698	13 0 57 
1733	13 36 33 
1891	13 38 30 1 54 
1974	13 16 56 9 
2019	13 1 53 58 
2070	13 1 
2077	13 31 
2105	13 34 58 57 34 0 
2	13 1 53 56 58 
2208	13 34 0 58 
2302	13 52 58 0 33 
2395	13 33 47 58 49 34 34 0 
2443	13 0 
2459	13 28 33 33 34 36 19 
2602	13 53 58 0 
2617	13 
2732	13 53 0 58 
2786	13 52 52 58 55 19 
2791	13 58 53 25 57 
2810	13 
2988	13 0 36 52 23 58 
3009	13 1 
3023	13 52 53 54 52 26 1 
3030	13 53 
3051	13 0 58 14 53 31 
3086	13 36 47 58 52 0 56 
3105	13 58 0 
3121	13 22 58 9 
3214	13 34 58 0 34 
328	13 16 16 16 16 16 
332	13 
3400	13 
3494	13 0 56 
3674	13 
3832	13 57 52 58 62 48 31 21 
3885	13 58 23 57 0 
3958	13 
4053	13 0 
4182	13 52 
4266	13 0 58 
4326	13 52 56 58 62 53 
4337	13 53 30 
4519	13 33 48 57 58 0 
4655	13 48 58 36 55 25 0 
4877	13 52 58 1 48 31 52 
4898	13 28 48 62 
5003	13 31 53 36 56 
5008	13 58 51 26 38 
5021	13 53 31 34 47 
5058	13 32 34 39 52 
5109	13 53 57 58 25 0 
5111	13 59 18 29 53 
5243	13 0 34 34 23 58 
532	13 25 38 58 
5385	13 51 56 1 57 34 
5387	13 
5456	13 44 28 
5492	13 58 15 46 53 
5567	13 53 0 32 58 
5628	13 
5656	13 
5660	13 13 53 
567	13 0 58 54 32 47 
5783	13 53 43 
5867	13 52 52 1 
6170	13 52 58 0 36 24 
6196	13 54 62 53 24 
6271	13 34 31 34 38 36 2 58 
6389	13 53 23 52 10 
6470	13 36 52 36 0 52 
6729	13 53 52 62 52 52 
6910	13 62 13 60 43 47 58 12 36 29 33 52 49 34 
7025	13 55 29 53 
7082	13 
7089	13 34 1 
7138	13 58 33 16 53 54 0 
7194	13 57 0 57 58 
7254	13 33 0 48 
7272	13 
7284	13 
7430	13 36 52 58 0 47 
7579	13 28 1 54 53 21 
7642	13 13 53 44 
7660	13 0 29 58 12 
7834	13 34 52 0 58 45 53 56 
7962	13 58 0 
8038	13 
809	13 36 58 62 
8103	13 58 53 34 0 32 
8131	13 0 20 31 53 
8187	13 2 31 
8228	13 
8239	13 12 13 14 12 16 0 11 
8428	13 53 
8536	13 1 48 57 
8651	13 56 0 38 65 
8665	13 13 36 
8769	13 16 
8873	13 48 52 34 58 54 2 31 48 48 
9148	13 1 53 58 
9198	13 29 58 0 34 
9376	13 
9430	13 28 0 27 58 57 
1016	14 14 
1417	14 53 1 29 
148	14 
1796	14 14 
1926	14 14 14 
3448	14 
3787	14 
4504	14 
4651	14 
4796	14 14 57 
4987	14 
5032	14 
5098	14 34 
5257	14 64 
5558	14 
5583	14 49 16 59 52 53 
6279	14 30 15 
6517	14 23 48 25 
6520	14 
7270	14 14 
7703	14 
8204	14 
8965	14 
9114	14 54 48 58 0 
9231	14 
9385	14 16 53 45 
2655	15 
2946	15 
353	15 16 15 13 16 16 16 
5683	15 0 57 57 
5903	15 11 
5918	15 16 16 16 16 16 
645	15 15 
8338	15 23 2 19 52 53 49 
8643	15 57 32 33 29 60 16 52 
9085	15 
102	16 48 27 48 0 58 53 49 13 
1076	16 52 0 
1077	16 25 58 1 
1082	16 23 
1101	16 28 23 27 58 29 52 58 0 
1269	16 29 
1287	16 47 31 56 
1399	16 48 53 8 1 
1409	16 29 16 0 
1421	16 16 3 
1429	16 
145	16 52 
1574	16 30 2 47 38 
1640	16 
1700	16 51 50 50 
1715	16 
1724	16 57 57 20 1 
1786	16 56 1 53 
1823	16 0 58 27 
192	16 
1927	16 47 
195	16 
1982	16 16 58 
2044	16 47 58 52 1 34 33 34 
210	16 65 1 
2129	16 34 
2216	16 65 16 
2226	16 36 36 
2272	16 1 16 34 31 52 52 
2280	16 2 48 46 
235	16 
2419	16 51 53 
2464	16 58 34 33 58 34 25 
2534	16 
2611	16 30 2 
2784	16 56 57 52 1 
2802	16 23 58 
2829	16 
2972	16 48 23 58 0 38 36 
307	16 16 16 
3100	16 
3117	16 25 0 36 36 58 
3165	16 
3184	16 
330	16 11 
338	16 
3395	16 36 36 34 53 
3428	16 14 
352	16 
3545	16 3 
3547	16 16 16 16 16 
3555	16 16 21 27 56 
3578	16 
3579	16 57 
3669	16 15 53 15 
3734	16 58 30 38 
3936	16 54 48 
3957	16 
398	16 33 
3995	16 12 16 16 
4097	16 27 13 36 23 
4110	16 16 16 36 
4187	16 62 13 56 
4296	16 52 30 52 0 32 
4318	16 
433	16 38 0 32 20 
4394	16 
4426	16 52 25 62 22 13 29 33 45 10 
4455	16 
4561	16 
4706	16 
4763	16 16 
483	16 35 25 0 59 
4845	16 53 58 16 46 14 46 16 
4860	16 33 1 52 48 23 
5050	16 58 36 48 54 
5052	16 33 53 11 52 52 52 57 
5156	16 56 19 
517	16 
5416	16 1 53 
5427	16 53 58 16 57 25 33 0 
5474	16 
5491	16 
5506	16 58 42 
5533	16 16 16 58 16 16 16 16 16 
5579	16 16 22 42 
5620	16 48 
562	16 33 63 16 30 
5692	16 12 16 57 58 
5781	16 47 16 
5800	16 55 44 31 16 55 44 31 
5818	16 25 36 44 0 
5843	16 
5883	16 36 53 3 
5886	16 
5917	16 16 16 16 16 
6004	16 34 
6018	16 53 
6039	16 48 58 34 
6105	16 16 
6141	16 58 36 
6173	16 58 
6273	16 53 58 31 31 53 
6346	16 
6384	16 58 53 23 0 
6509	16 
6524	16 
6542	16 53 25 1 38 58 
6591	16 16 16 
6593	16 58 
6636	16 16 
6650	16 29 48 30 
6680	16 
6683	16 58 1 22 36 
6776	16 
6831	16 
6836	16 56 
6916	16 3 
6950	16 
6954	16 
6955	16 
6974	16 53 35 0 58 
6987	16 46 42 56 
6992	16 58 53 64 53 
7115	16 1 53 58 38 
7185	16 36 56 46 
7303	16 31 48 1 25 
7331	16 13 29 57 
7332	16 
7404	16 34 34 
7411	16 58 
7423	16 
7448	16 16 53 31 33 58 52 23 
7491	16 27 53 
7588	16 47 
7601	16 
7632	16 53 26 58 38 
7668	16 25 33 20 58 34 
7691	16 
7718	16 28 31 56 58 
7811	16 
7917	16 53 58 1 
7919	16 53 61 0 
7937	16 49 49 48 
7945	16 16 57 
7946	16 16 16 
8030	16 15 16 
8049	16 58 36 34 16 33 62 
8111	16 53 
8114	16 
8170	16 53 
8210	16 53 23 34 13 13 11 28 28 46 57 52 23 52 11 
8235	16 34 
8299	16 47 58 16 16 53 52 52 48 23 29 0 
8398	16 57 52 0 58 49 53 
8411	16 
851	16 
8547	16 58 64 31 32 35 53 
8578	16 
8640	16 
8642	16 38 53 44 
8648	16 
8672	16 
8675	16 53 
879	16 
8805	16 58 0 48 
88	16 49 53 66 16 52 18 20 53 56 
8852	16 14 16 
8856	16 51 0 53 
8921	16 44 52 
8951	16 62 28 44 58 
9031	16 16 58 47 2 
9039	16 16 16 16 16 16 16 16 16 
9044	16 38 25 
9082	16 1 58 
9138	16 16 0 58 27 
9140	16 0 53 34 58 
9153	16 0 30 38 65 
9189	16 
9240	16 56 41 53 
9292	16 58 31 0 
9347	16 48 58 0 
9358	16 26 1 56 58 
9378	16 
9472	16 48 53 0 54 
988	16 16 16 16 
1123	17 0 
1569	17 16 58 1 
1618	17 
1649	17 
2020	17 36 
2067	17 0 
2117	17 46 
2170	17 32 33 36 36 14 36 36 
2266	17 0 
2423	17 34 
2620	17 0 
2636	17 48 58 0 
2691	17 
2912	17 34 0 34 
2992	17 57 58 58 0 
3250	17 32 
3479	17 0 58 
3501	17 53 
3662	17 0 48 33 53 
3789	17 34 
3835	17 35 12 25 58 33 27 
3882	17 49 53 58 
3891	17 3 
3970	17 22 0 53 
3998	17 53 0 
4166	17 54 48 52 1 
4428	17 
4541	17 53 62 47 
4863	17 22 46 
4993	17 
5167	17 14 48 31 53 
5320	17 
588	17 20 23 58 34 0 
6190	17 36 36 0 
6277	17 
6689	17 
7457	17 
7801	17 
8602	17 0 53 
8673	17 33 16 16 0 
8712	17 46 
9032	17 3 
1022	18 62 
1083	18 18 
111	18 53 57 46 
1874	18 
1976	18 50 56 11 56 18 50 56 11 56 
1985	18 53 52 53 28 48 
2057	18 32 33 36 
2197	18 23 51 64 
223	18 20 58 
240	18 
2607	18 0 58 53 
2639	18 53 
2660	18 
2725	18 26 33 
2866	18 53 31 31 31 48 
2923	18 53 
313	18 
3169	18 56 
3212	18 18 33 
3311	18 33 
3413	18 12 
3565	18 
3568	18 
3731	18 18 33 36 
3833	18 
3919	18 0 
396	18 
4184	18 16 56 
4397	18 31 
4511	18 11 53 0 
4553	18 53 49 29 0 58 
4590	18 23 31 53 
4625	18 36 
4687	18 36 36 16 27 
4755	18 34 
4797	18 34 
4936	18 
5179	18 
5329	18 31 58 2 
5529	18 
5559	18 
5767	18 53 58 
5785	18 
5861	18 
5937	18 62 53 
6280	18 38 29 56 
642	18 46 27 27 64 
644	18 36 
6453	18 
677	18 58 
6792	18 
6800	18 
6895	18 31 64 
7165	18 39 
7171	18 
7180	18 0 
7468	18 48 
7489	18 1 53 16 28 
7545	18 34 
7552	18 16 56 
7615	18 
7783	18 18 2 53 
7936	18 53 44 
8037	18 
8087	18 
8109	18 22 53 
8373	18 53 29 38 
8406	18 53 48 11 
8524	18 34 0 
8574	18 
8671	18 53 
8737	18 34 58 12 0 
8775	18 
884	18 13 21 
8972	18 
8980	18 
8984	18 33 34 34 
9244	18 53 22 
9354	18 
985	18 
986	18 
1161	19 49 1 58 34 
1444	19 58 57 0 
1455	19 34 36 34 
1704	19 36 61 0 
1794	19 23 47 
1871	19 48 
237	19 64 53 
2405	19 2 53 33 34 
2783	19 58 53 0 
3003	19 33 34 
3196	19 
3360	19 20 20 34 23 33 
3409	19 
3697	19 58 30 30 34 
3784	19 45 53 62 
3905	19 58 0 
3937	19 48 27 16 
4180	19 48 53 58 62 34 
4216	19 36 58 1 33 36 
4600	19 1 34 48 
4792	19 21 58 45 
481	19 
5017	19 35 53 30 30 30 0 58 36 33 35 35 34 34 
5049	19 53 52 52 1 
5051	19 34 34 33 
5299	19 34 34 31 62 58 47 
5341	19 0 44 25 
5376	19 8 0 
5475	19 0 53 58 36 
5709	19 
572	19 36 0 27 
5821	19 53 62 58 
5848	19 32 36 58 
605	19 
6085	19 53 
6303	19 16 56 
635	19 58 34 
6606	19 48 53 
662	19 34 62 58 
666	19 53 36 62 
6814	19 65 
6854	19 20 36 54 
7065	19 
7112	19 1 48 
7263	19 58 0 38 
7275	19 
7336	19 58 57 0 
7472	19 53 31 29 44 
7484	19 48 51 58 1 
760	19 23 26 58 0 23 
7679	19 53 53 3 
7788	19 53 58 
7829	19 53 58 10 50 
7839	19 0 
7870	19 53 
7963	19 58 0 
7973	19 52 55 58 1 
813	19 0 47 22 
8296	19 53 53 58 0 52 
8315	19 19 
8393	19 
8444	19 0 53 
8457	19 53 47 5 27 
8528	19 53 0 
8542	19 0 34 33 
8623	19 18 
8916	19 31 53 58 
8968	19 53 62 
9084	19 26 19 
9149	19 35 34 31 52 
9395	19 53 
95	19 0 53 58 
1017	20 34 34 36 1 58 
1108	20 29 
1132	20 36 
1156	20 20 
1398	20 0 56 54 27 
1403	20 48 58 62 13 
1445	20 
1457	20 33 32 53 
1460	20 12 27 
1488	20 20 
1544	20 
1567	20 53 
1665	20 32 34 53 1 
1731	20 36 36 19 
1781	20 52 48 6 23 
1829	20 33 0 
1850	20 23 32 1 61 
1870	20 36 25 1 58 
1928	20 19 18 64 
1971	20 53 
2037	20 58 53 
2050	20 58 20 
2115	20 23 53 62 30 
220	20 30 38 
2299	20 20 
2513	20 19 53 39 
2546	20 66 66 2 
255	20 23 33 
2601	20 
261	20 22 20 
2624	20 29 32 11 
2633	20 48 23 
2686	20 53 
2704	20 49 33 36 
2871	20 
2875	20 20 
2876	20 
2942	20 54 62 
295	20 52 58 
3148	20 56 
3420	20 
3470	20 4 45 30 38 53 
374	20 
3746	20 29 56 
377	20 53 
3866	20 
388	20 
395	20 
4035	20 53 
4082	20 52 23 
4086	20 21 1 
4149	20 
4301	20 53 58 0 
441	20 
4496	20 56 1 
4537	20 58 
4550	20 28 34 52 16 0 58 
462	20 
4673	20 6 28 13 
4725	20 58 1 53 
4737	20 36 53 3 
4753	20 56 
4757	20 52 53 43 
4782	20 51 
4842	20 1 58 52 57 
4865	20 28 
488	20 53 47 
4952	20 
5195	20 31 
5213	20 48 29 
5318	20 58 
5336	20 57 32 58 
5365	20 28 3 55 
5392	20 2 
5397	20 56 58 
5404	20 36 2 48 
5420	20 
5462	20 48 66 2 
5497	20 20 20 
5502	20 
552	20 53 0 
5552	20 16 29 33 0 
5595	20 
5625	20 13 3 56 58 
5652	20 62 
5679	20 26 58 53 
5680	20 
5708	20 
5745	20 0 
5904	20 
5933	20 54 31 20 52 0 
6029	20 53 1 
6066	20 
6111	20 53 49 
6121	20 
6369	20 
6525	20 
6569	20 53 
6652	20 1 56 34 
6671	20 16 19 36 
6703	20 18 
6789	20 48 48 58 
6794	20 44 
7043	20 53 33 0 
7060	20 56 60 58 
7119	20 
7163	20 29 53 46 
7376	20 
7377	20 
7557	20 53 44 3 
7570	20 53 0 58 57 
7646	20 38 
7647	20 34 56 3 28 
7663	20 48 12 1 58 53 
7956	20 56 33 2 
7961	20 34 
8013	20 1 53 53 52 
8045	20 
8107	20 55 1 56 45 
8178	20 58 48 1 
8209	20 1 52 
8213	20 54 33 58 0 
8226	20 
8232	20 28 39 58 
8243	20 
8449	20 34 28 33 
8490	20 23 1 55 53 
8505	20 20 
8634	20 
8658	20 23 58 53 
8716	20 
8738	20 53 38 62 
8821	20 53 62 58 
8887	20 20 
8890	20 28 
8957	20 
9026	20 56 
9086	20 53 48 
9096	20 62 54 
9107	20 20 20 20 
9181	20 16 52 53 0 
922	20 52 58 29 0 
9235	20 
9387	20 53 1 58 57 
9408	20 20 20 20 20 33 33 
9424	20 6 53 44 
9442	20 58 0 
949	20 58 36 2 36 
965	20 
1035	21 5 53 
1124	21 
1157	21 36 30 
1309	21 8 
1338	21 4 53 11 36 7 4 34 4 
165	21 58 0 
1772	21 47 53 
1861	21 
1947	21 58 
2040	21 55 
2287	21 
2316	21 
2596	21 29 59 
2813	21 0 58 25 
2828	21 56 
3263	21 0 58 45 
3355	21 56 44 21 27 
3438	21 23 
3673	21 33 58 22 
4148	21 62 53 47 
4277	21 29 53 
4330	21 16 58 
4373	21 21 32 48 
4959	21 53 58 
4986	21 18 46 
4998	21 23 25 44 1 
5002	21 53 
5028	21 55 56 
5368	21 52 25 53 58 
550	21 5 
5809	21 58 
5850	21 16 56 15 29 30 
5888	21 36 42 
6223	21 
6506	21 
6866	21 53 43 6 
7455	21 18 40 34 
7511	21 
7986	21 31 31 31 53 
8050	21 21 21 21 
8069	21 28 30 30 53 40 
8080	21 53 20 34 
837	21 
8397	21 36 38 
1003	22 
1027	22 
1080	22 56 62 
1144	22 
1315	22 22 34 
1568	22 34 26 59 
1572	22 
1641	22 
1802	22 32 32 30 28 0 54 
1805	22 
187	22 
1912	22 34 34 58 36 0 
1923	22 22 
1991	22 38 53 62 
1997	22 22 22 
2045	22 45 40 58 12 65 0 52 33 40 
2183	22 39 39 
2213	22 0 
2229	22 56 23 38 4 
2234	22 34 45 58 0 
2300	22 
2343	22 22 61 58 25 
2357	22 27 
2359	22 53 0 34 
2368	22 
2436	22 
2517	22 58 30 
2578	22 36 22 22 
2625	22 
2634	22 
2659	22 53 
2666	22 44 53 20 
2679	22 29 13 55 53 36 58 34 0 48 36 25 
2738	22 57 27 
2763	22 
2768	22 56 0 29 
2948	22 
3025	22 
3047	22 
3113	22 65 
3158	22 53 0 36 57 52 
3221	22 53 53 
3260	22 57 
3369	22 28 36 22 32 34 0 
3374	22 49 22 16 53 54 1 58 
358	22 
363	22 
3745	22 29 53 1 
379	22 36 35 44 41 
380	22 1 52 58 
3868	22 34 3 58 
3876	22 33 47 
391	22 22 
3932	22 52 52 
3975	22 0 53 53 
4009	22 23 
4057	22 53 48 34 58 1 
4132	22 
4158	22 62 42 53 31 48 62 
4195	22 0 64 
4220	22 22 53 
4267	22 
4278	22 25 53 58 29 
4344	22 34 2 
4365	22 53 2 
4411	22 
4414	22 19 53 16 52 41 39 
4446	22 29 48 40 
4447	22 38 58 0 
4499	22 53 46 
4703	22 36 
47	22 48 53 27 
4789	22 24 53 1 
4891	22 
4933	22 36 
4934	22 
496	22 53 
4971	22 54 0 58 
4981	22 
5055	22 36 
5094	22 53 
5280	22 56 48 58 0 
5586	22 18 
577	22 41 48 
5779	22 53 
5911	22 1 58 31 
6031	22 0 34 36 
6423	22 28 62 54 
643	22 
6561	22 11 58 0 53 
6576	22 16 53 1 
6581	22 53 58 0 
6645	22 58 45 47 26 3 
6734	22 0 0 34 
6786	22 53 52 1 58 
6796	22 30 47 
6938	22 53 
6944	22 
6990	22 1 
7095	22 22 3 48 
7	22 53 31 1 
7297	22 13 29 48 52 25 51 1 58 53 53 30 38 
7313	22 58 47 47 53 0 
7320	22 62 56 
7504	22 48 54 48 3 
7506	22 22 34 
7542	22 12 18 16 59 
7700	22 34 0 34 
7705	22 
7721	22 30 57 23 2 53 
7749	22 49 53 31 58 1 
7787	22 30 31 32 28 34 52 
7873	22 47 1 58 53 
8021	22 22 40 53 19 
8084	22 56 
8120	22 
812	22 17 0 47 
8241	22 36 11 53 0 56 53 35 
8270	22 29 4 30 53 
8275	22 31 31 1 26 58 
8283	22 53 29 0 57 
8290	22 34 0 56 
8396	22 32 33 36 0 
840	22 56 56 
8516	22 31 6 
8551	22 48 53 1 58 
8590	22 
861	22 11 52 53 0 55 42 
8696	22 53 31 37 
8879	22 48 3 16 21 30 16 59 58 
8885	22 22 11 
8986	22 56 35 0 34 
90	22 
9038	22 23 1 53 25 
9090	22 30 30 30 47 
9175	22 
9191	22 7 
9271	22 11 53 
9291	22 48 58 
9317	22 
936	22 38 
9489	22 33 34 
953	22 
113	23 58 58 11 
1326	23 
1396	23 12 0 58 
1442	23 0 
147	23 
1519	23 53 
1670	23 22 
1688	23 
1868	23 53 
1951	23 47 
2119	23 
2130	23 18 
2204	23 58 
2259	23 0 
2283	23 
2289	23 0 53 
2301	23 52 53 
232	23 33 58 34 57 56 0 
2350	23 36 23 
2409	23 33 34 53 52 1 
2529	23 44 
2640	23 56 
2721	23 44 
2760	23 47 
2788	23 
2834	23 58 57 64 
2916	23 
2940	23 56 0 22 52 
3166	23 
3211	23 0 57 57 53 
3326	23 36 33 36 
3338	23 
3339	23 53 
3606	23 53 7 
3640	23 
3700	23 
3707	23 53 
3756	23 31 31 31 33 
3761	23 19 0 
3806	23 36 54 1 
3837	23 58 34 16 2 
3892	23 58 53 64 
4064	23 53 29 47 
4084	23 58 57 52 
4087	23 58 
4116	23 38 57 
4173	23 58 63 
4183	23 58 26 36 
4229	23 53 58 36 36 2 47 
4359	23 53 31 1 
4420	23 53 23 58 
4526	23 56 58 33 62 58 
4607	23 43 42 
4659	23 56 53 
4953	23 
4995	23 63 
5145	23 
5296	23 48 28 53 
5377	23 1 58 
5472	23 58 64 53 
5577	23 30 31 58 32 
5669	23 26 25 36 
5687	23 
5746	23 
5764	23 12 47 56 0 58 
5833	23 
5842	23 62 53 
5892	23 2 31 33 
5905	23 
5996	23 53 1 65 56 22 53 
600	23 48 16 27 1 
6019	23 58 
6084	23 13 0 36 58 
6160	23 1 26 
6	23 0 52 54 44 
6337	23 31 2 
6522	23 
6535	23 53 16 1 
6586	23 23 33 
6590	23 57 16 
6728	23 53 0 47 
6738	23 31 19 66 0 
6885	23 52 58 48 
6994	23 53 48 
7118	23 
7154	23 23 48 53 46 
7200	23 58 
7516	23 3 10 
7627	23 38 25 1 53 
7741	23 58 1 53 35 
7769	23 53 
7799	23 
780	23 54 47 27 54 61 
7864	23 53 48 0 55 54 57 
8012	23 11 0 53 
8081	23 53 
8152	23 
8166	23 47 47 30 45 
8192	23 34 31 
8224	23 2 19 
825	23 53 
8271	23 53 0 25 
8276	23 38 31 31 53 28 
8289	23 33 56 64 
8295	23 52 58 1 37 25 
8482	23 13 52 38 54 2 
8562	23 
8646	23 30 52 1 
8714	23 
8772	23 57 13 52 1 
8851	23 16 53 58 
8867	23 53 58 13 2 
9060	23 28 56 33 
9076	23 12 58 66 0 58 
9130	23 58 19 34 33 
9170	23 
9186	23 58 39 
9214	23 53 38 1 25 28 
9277	23 21 28 53 58 
9296	23 34 0 38 34 19 34 16 33 
984	23 
1187	24 53 56 
1555	24 39 41 
1848	24 
1910	24 62 66 
2846	24 6 53 
317	24 16 37 54 31 0 13 50 
3444	24 46 30 3 29 53 
3484	24 58 
3779	24 56 30 62 
4036	24 6 53 
4162	24 
4305	24 56 62 
4316	24 54 65 19 
4354	24 
4836	24 
5574	24 7 
5922	24 39 39 
5923	24 39 39 
6351	24 48 48 48 0 34 
6533	24 56 62 
6768	24 41 
6848	24 44 36 
7008	24 56 
7311	24 6 53 48 57 
7357	24 44 59 
7374	24 44 38 
7414	24 44 6 
7573	24 56 29 
8233	24 59 
8306	24 41 
8414	24 
8458	24 7 
8521	24 
8933	24 
9024	24 7 38 53 
9093	24 
9180	24 
9262	24 42 38 31 25 
9457	24 
993	24 30 30 
1039	25 58 1 29 34 
1150	25 0 30 48 58 47 
1196	25 
1231	25 65 
137	25 
1373	25 53 30 
1407	25 58 33 28 
1422	25 53 8 
1484	25 58 44 56 61 0 
1605	25 53 28 34 42 
167	25 48 0 
168	25 47 52 53 36 
1692	25 44 
177	25 53 
1773	25 56 13 
199	25 
2032	25 23 53 48 58 2 12 
2072	25 
2240	25 64 12 12 29 
2344	25 41 38 36 58 52 0 
2388	25 
2681	25 58 1 13 
2818	25 33 1 30 36 58 
2881	25 27 23 
2930	25 34 20 
3022	25 0 58 49 20 34 
3126	25 22 48 
3224	25 0 53 58 
3293	25 64 
3344	25 23 22 34 
3509	25 
3539	25 18 31 58 1 
3590	25 
3695	25 53 29 48 58 62 
3713	25 62 53 
3780	25 27 58 0 
3934	25 58 
399	25 25 53 
4056	25 1 22 29 66 
4096	25 56 48 
417	25 0 23 48 58 
4177	25 1 28 56 
4197	25 30 58 1 28 53 
425	25 1 49 34 58 
4	25 34 
4282	25 0 29 52 13 
4292	25 
4432	25 51 51 34 58 1 
4461	25 32 31 2 58 
4475	25 13 33 36 58 0 
4570	25 20 52 28 53 
4598	25 2 12 53 47 
4605	25 
4684	25 12 58 53 
4722	25 63 30 58 29 48 21 53 
4726	25 38 53 58 53 
4977	25 58 
5077	25 19 57 58 
5086	25 30 29 58 
5090	25 0 21 58 
5095	25 23 44 
5120	25 54 58 58 
5231	25 58 34 34 35 55 64 13 
5259	25 58 1 28 36 
5266	25 28 53 0 
527	25 62 58 16 42 
5304	25 1 
5331	25 57 58 34 
5345	25 23 0 58 30 
5539	25 0 58 
5633	25 33 2 
5650	25 57 58 54 15 54 
5812	25 38 33 34 28 56 
5929	25 53 58 0 
5964	25 64 58 
6043	25 58 1 48 
6304	25 56 52 
6325	25 56 
638	25 12 33 16 
6401	25 28 44 53 0 
6549	25 47 52 57 1 29 
6621	25 30 30 56 0 52 58 
6622	25 29 53 0 58 34 
6623	25 0 53 54 53 58 38 
6666	25 13 58 53 
6685	25 16 53 1 16 58 
6907	25 38 58 53 
6964	25 58 31 
6995	25 20 29 56 
7005	25 29 53 58 3 57 25 29 53 58 3 57 25 29 53 58 3 57 25 29 53 58 3 57 
7023	25 38 62 
7189	25 38 0 48 29 
7452	25 58 
7532	25 28 23 53 
7622	25 63 38 53 
7639	25 38 63 53 35 29 30 
767	25 36 
7723	25 44 56 
7807	25 57 29 48 58 0 
7897	25 38 53 22 
791	25 12 34 52 0 
7998	25 34 0 28 31 48 58 
8099	25 
8356	25 31 35 23 34 58 38 0 30 52 
8368	25 1 48 
8402	25 30 
8448	25 59 36 16 31 58 
8494	25 52 52 58 0 56 
8587	25 53 38 29 1 
8603	25 36 31 36 36 1 
8717	25 23 54 13 58 53 38 
8719	25 34 1 34 29 38 
8763	25 24 6 29 53 55 
8854	25 58 53 36 
8977	25 34 21 58 
9098	25 58 13 30 53 
9099	25 58 53 30 2 38 50 52 
9152	25 28 58 44 62 
9316	25 
1041	26 1 39 34 
1088	26 56 48 0 
128	26 58 34 52 20 
156	26 4 
159	26 44 0 
1832	26 49 11 0 58 
2005	26 37 
2192	26 53 23 24 62 
2422	26 58 54 
2587	26 28 34 34 32 30 38 47 45 
2949	26 
2974	26 64 33 35 12 16 
3035	26 29 52 58 22 22 56 
3052	26 48 12 57 
3343	26 29 36 30 38 44 45 
3576	26 
3819	26 34 20 25 42 
4238	26 30 22 7 31 61 
4568	26 5 54 
5186	26 14 54 36 
5587	26 36 34 
5629	26 53 22 56 28 
5942	26 6 47 
61	26 53 2 
6240	26 22 
6863	26 27 2 25 58 36 
6904	26 47 51 32 
729	26 62 
7650	26 
7652	26 
7988	26 
8040	26 58 53 56 1 
8041	26 1 53 
8165	26 31 29 40 47 
8182	26 
8227	26 53 10 
8261	26 
835	26 
100	27 23 
101	27 53 36 20 31 
1390	27 39 53 62 58 
1566	27 42 56 16 
2113	27 60 58 
2262	27 62 47 28 53 
2292	27 
2317	27 56 58 27 34 
2358	27 16 21 
247	27 18 0 
2512	27 34 0 22 34 
2707	27 0 65 58 
2817	27 42 
3039	27 
3567	27 48 20 62 62 12 12 12 62 62 
3983	27 1 56 33 
4188	27 43 47 53 52 33 
4619	27 58 56 28 
4772	27 31 26 49 
5056	27 34 
5740	27 2 21 
593	27 
5935	27 
6033	27 
