15398	34
9540	1
670	23
7960	16
1136	0
3086	33
5058	58
7088	16
7373	19
497	8
810	32
9026	1
4000	25
6555	13
15307	34
4816	64
15133	28
5899	29
5251	21
1684	52
2723	20
13844	58
7236	29
15088	29
6511	56
3462	23
11349	16
5569	53
2131	13
10785	57
12553	16
10470	48
13304	20
3529	16
5380	56
9056	58
11737	36
11018	33
2597	13
11366	31
5887	11
11336	48
7693	34
3315	12
10391	48
8707	62
10951	13
12520	58
8204	56
8159	20
7695	58
7342	53
2535	39
1175	64
1791	45
10882	33
2018	29
9901	53
2102	58
12457	56
8522	53
9600	30
3658	56
2395	53
14905	56
10509	25
15384	44
9519	37
10296	44
11296	61
4662	3
3037	34
10896	53
6546	30
3139	56
8767	12
3041	47
5563	17
13240	47
7125	53
12869	53
6461	38
2925	53
14004	47
9171	64
10878	53
4034	53
12845	28
8984	58
2489	56
7815	44
10377	16
10922	53
9273	31
2333	48
4282	34
5586	51
2581	52
6301	29
5401	30
8000	29
7212	38
8288	53
6939	53
11766	20
3803	30
5959	53
9906	37
6416	34
5828	58
9663	30
10193	58
4661	3
13130	58
12256	38
535	53
7929	38
13348	57
1875	34
1518	3
13975	29
2230	11
5077	58
3714	28
4772	38
14337	12
10041	36
12275	53
3678	58
11682	53
12422	53
10201	45
11284	30
10294	48
606	6
15056	53
1161	45
9192	34
8244	38
12582	58
7120	58
8709	31
14175	45
7805	58
9583	58
6802	65
8104	33
2951	38
15381	29
6090	45
8766	45
13938	28
11833	19
1562	37
11920	47
5061	16
7581	29
11964	45
3342	52
5562	58
12191	52
4428	30
577	45
5674	30
3516	45
2199	16
4206	53
6893	20
8693	16
4545	58
10202	53
10912	58
10545	44
591	30
7130	1
5533	22
11580	20
4889	56
9437	30
1658	48
10655	22
9087	11
3300	11
4359	56
14441	56
7267	45
9750	6
12262	30
2633	6
9932	59
10035	54
7437	25
10858	30
14698	53
7824	51
4763	26
14392	38
2708	29
15081	29
11973	38
13786	3
4650	37
3074	53
14679	25
14208	16
9637	62
15194	58
9508	25
1123	42
11201	24
14274	16
9595	30
13992	38
12313	18
10118	35
5841	47
990	58
2192	6
5146	36
9089	58
13552	53
7982	38
7970	30
7273	56
4818	6
14335	5
6995	58
12102	6
3242	40
7701	29
4645	30
5420	62
2820	48
14162	59
495	6
7143	58
4777	53
1170	58
8330	58
4679	12
3244	30
13843	53
12104	30
10171	37
12612	38
7297	21
4369	38
4343	45
12766	48
1966	5
7807	19
8008	13
6730	59
2709	42
4996	38
649	9
5302	62
7751	38
2086	10
10621	65
4814	58
6861	6
12441	59
7862	62
3130	56
13777	41
3246	44
2627	58
10996	56
10217	47
3615	23
8850	56
10581	48
2550	25
8571	53
9744	56
8289	47
3871	23
10570	53
1101	56
13118	0
9231	58
4896	54
7331	5
4468	6
2401	46
5778	1
10163	20
10398	58
1722	3
14911	44
5115	37
3173	58
3712	66
4116	29
8566	56
10261	24
8906	1
8844	38
6435	53
13673	16
5335	36
9666	48
7211	31
13672	32
12174	62
9991	53
12964	11
10799	48
1759	65
12809	58
4083	1
12654	53
9086	53
13343	53
7705	29
5850	20
1842	44
11440	56
4231	13
11982	1
14445	22
6793	7
15195	36
3982	16
4406	48
7816	25
12801	34
762	56
8110	1
9090	31
2433	40
4509	1
3781	34
9472	16
13151	48
448	48
5554	13
3802	48
518	27
12003	0
4951	33
13326	45
443	0
5980	32
3396	56
13052	53
6084	45
7665	13
4728	58
8324	64
12145	58
6386	23
7704	44
3100	53
13705	20
8199	53
10665	2
8347	56
4893	21
12572	52
12179	31
9404	1
13289	58
14136	57
11343	2
13012	16
2008	65
12272	56
13791	65
5092	0
7337	56
6672	18
5503	0
13833	33
5768	54
3693	48
12750	2
7253	58
3373	23
3361	10
9785	49
10381	36
13868	58
7369	64
3761	53
5031	62
2061	63
11078	29
2218	49
8064	52
3498	52
12409	38
3830	64
12238	38
8150	8
3002	58
8385	31
13729	53
698	48
9455	29
5595	50
5942	29
4211	16
2058	58
8411	53
914	56
2676	19
3758	20
6798	58
11670	11
8870	33
5492	44
13819	53
9407	46
3090	20
14985	53
6133	44
7984	34
8899	38
11271	44
1754	16
8001	2
9676	44
1526	58
12980	34
3059	48
14193	63
6587	63
9712	14
12747	42
6513	53
6593	53
3133	0
7836	38
2536	30
4139	52
2327	3
15206	58
8210	65
947	0
7716	47
12147	10
4289	26
3683	22
6080	45
8579	29
6695	0
7829	44
13136	3
7997	62
9252	26
13613	53
9683	0
14935	0
3200	34
2205	58
3619	48
3217	5
1082	52
2618	30
7977	56
9694	1
2430	6
8852	53
13969	31
650	0
7748	53
4431	25
7724	0
5121	45
8427	52
6924	58
7432	58
6644	34
5883	58
3591	27
6280	34
15173	31
5248	53
7709	36
13712	36
4910	58
6162	1
9990	16
8732	32
1128	2
3814	6
1817	64
9184	58
14881	18
2843	22
14887	12
875	22
11449	64
5475	58
5935	29
2292	8
2962	29
8783	53
950	30
5687	17
11474	22
753	3
8570	53
8178	58
9444	1
13312	0
13413	53
4167	23
2733	48
12580	53
4793	36
6244	52
4592	0
9399	29
10833	31
2315	53
5837	58
3040	58
11475	53
14744	58
5852	29
10514	58
3924	53
5709	58
5524	65
1417	19
3692	53
4708	61
14591	59
2220	53
2699	62
3389	5
9470	3
962	36
632	53
8281	26
2837	56
2885	5
11200	56
2940	22
5780	31
15392	48
13334	3
8185	48
2516	23
5618	58
2617	0
2181	11
2486	30
14507	58
6292	53
9624	34
2324	0
12163	64
6889	47
5627	0
2436	36
13030	58
12539	50
6294	10
1788	1
2148	30
13991	0
3418	45
12410	1
483	53
7187	1
6711	27
14031	34
11861	34
11892	61
13723	58
13336	52
5541	1
2115	34
12770	64
14280	48
12935	34
6172	0
8613	30
2394	37
9630	56
4654	30
8130	34
5951	2
3446	10
12449	25
4133	49
12343	54
8432	2
10867	53
3266	27
7119	58
7825	53
8873	53
12880	53
1335	0
11017	28
11883	58
13659	62
12419	58
458	53
14934	58
3048	58
552	53
12068	0
7144	13
12482	56
3448	53
8980	3
10286	40
7097	20
12109	53
13112	53
2926	18
2448	1
12689	11
13841	53
13024	58
8101	41
12655	56
5300	62
5800	53
434	44
2143	65
1901	30
1890	30
4354	1
12247	1
11439	18
7579	53
8143	51
6126	62
3842	52
7735	23
8469	53
11891	52
8274	64
1737	31
5912	38
4299	58
6604	20
12192	65
6649	65
7513	58
6456	37
13628	48
7772	44
5117	58
3606	3
9268	3
6061	38
970	38
3019	48
956	33
3905	0
5993	25
7708	46
6576	37
1775	6
14816	23
11657	49
1019	58
910	0
11895	16
10059	45
12978	23
2138	30
10607	58
10077	58
579	44
4200	58
3940	22
13817	25
10826	57
13810	48
12827	34
1415	1
15092	31
7618	20
12959	53
10211	29
13373	56
11592	53
9926	16
9482	0
14596	3
5782	34
7357	47
5371	64
8431	47
6708	53
6432	34
7752	4
1761	3
9310	34
6164	22
14559	38
12987	22
6879	0
10032	3
9408	31
1986	16
4100	37
8033	58
13900	48
10835	25
10528	38
14158	53
12491	54
13823	36
9678	58
12953	47
7469	0
5787	0
1792	20
7426	25
12257	57
12053	5
5353	20
2194	14
10471	47
5352	22
4440	58
9107	58
13047	28
7941	64
3473	52
7338	0
9152	33
2079	56
3237	34
1468	30
2840	3
11880	56
12862	58
10506	47
3910	5
13564	25
8589	38
14448	56
3578	5
9768	1
13973	34
13128	5
5502	64
11075	34
9137	3
11917	53
5290	25
9022	58
6569	58
9767	25
14398	56
9893	25
9308	18
1353	56
13342	37
1938	0
5825	23
12952	56
7594	34
7741	19
9438	38
11325	48
1413	13
3868	56
12961	53
4114	56
13851	20
12824	38
2446	31
3268	62
4642	29
8268	62
9521	53
5403	24
10411	42
6081	56
10074	48
4898	53
8617	23
12123	56
2933	22
484	56
9920	54
5829	31
8236	28
1231	19
5996	19
3436	53
5140	53
8046	56
6042	44
13593	56
3412	47
15412	49
14588	58
6210	24
8843	58
10436	56
9734	45
6590	17
5600	56
9157	56
6837	56
9794	56
4819	58
7641	53
14626	53
1309	26
1226	19
450	54
11135	58
12241	56
9048	53
1260	38
1307	58
2499	53
3469	53
2748	54
14078	53
5952	21
2619	58
12333	58
580	58
4463	38
7696	66
10888	56
14306	56
11359	58
8311	20
8781	56
9445	58
11092	33
8586	19
10128	58
6471	36
1681	18
2020	58
6059	53
13285	56
2714	56
2650	56
4207	38
5419	11
1765	58
13880	53
1751	22
14656	28
5187	31
10268	28
8496	6
6522	65
7013	28
6258	56
4315	53
8691	6
2246	30
4136	56
14309	19
12967	38
1458	34
9742	24
6385	54
5310	25
6051	54
10538	25
15322	44
14150	10
3115	58
11371	62
12304	53
12016	66
2273	52
9857	58
2249	58
3605	58
8934	8
1322	66
12414	53
2646	56
4771	56
3452	62
11947	54
8776	18
6968	56
3919	30
1230	56
9101	44
10068	13
5412	19
12890	53
5208	62
8592	48
5099	58
11803	66
2882	53
10022	38
803	30
4420	29
7762	34
7549	58
8111	56
5359	11
12437	34
2527	53
416	22
7397	11
5423	29
9730	1
15298	52
7814	51
3277	16
1181	65
13606	25
7333	13
3477	52
12939	58
9909	58
9095	58
2753	56
11020	55
9051	34
7647	0
15218	47
5602	65
8863	56
12424	21
5686	52
6514	33
10215	0
6350	18
9964	56
2013	16
11748	58
9439	58
6448	29
12653	34
4090	33
6290	23
11583	51
5742	59
7449	2
3506	4
14859	34
1895	30
3202	57
2637	12
3964	30
13084	58
10444	25
8421	3
12493	54
3903	53
9411	32
7617	58
9298	16
3371	55
8735	22
9832	48
14972	16
3878	39
7116	13
14389	30
3841	31
2097	44
13787	58
5141	33
14197	19
10003	64
12828	23
7930	31
689	29
5126	35
6683	53
8176	51
4065	18
11048	16
14566	43
5809	58
1898	30
2616	31
9816	48
6388	0
7305	13
6367	51
9612	30
13779	40
13265	56
1440	12
4417	16
4747	52
13310	28
7180	53
10182	58
11705	58
1053	13
9865	58
5862	0
1144	0
13333	53
4326	1
883	25
14388	4
987	53
6805	52
1743	58
12972	23
6387	33
1015	38
457	53
1520	53
1340	1
7335	63
14161	53
5788	53
4076	53
2465	52
3968	13
4643	48
6857	54
10811	30
3507	0
7806	56
2328	1
9973	0
6454	30
4761	56
3283	28
6428	0
966	58
8768	58
14455	16
12772	48
1820	10
12223	56
9579	58
10028	33
2583	58
2332	53
2668	58
7147	56
7353	49
5906	44
583	53
10364	48
4591	12
5936	0
12398	53
4713	2
3923	30
5394	52
6543	57
10331	58
5750	56
13790	48
4061	49
14471	48
1568	0
1040	54
8927	0
14831	63
2343	53
11969	48
14003	47
6615	58
5000	0
3994	21
12307	53
936	58
14359	1
7456	13
6426	53
14531	38
1041	53
11719	23
10088	44
9400	53
6738	53
10039	28
3980	58
1385	0
7965	1
3067	0
3416	0
12250	56
10196	48
10644	36
5861	56
4438	30
9274	53
2193	58
13085	53
911	38
11738	4
3197	34
534	36
6712	53
9284	53
8893	12
6705	30
14360	45
11559	30
2032	58
10520	40
8790	0
13124	1
7691	53
3879	53
2739	30
7854	21
8255	53
11831	59
4218	53
1259	5
1564	3
12124	13
3116	53
11923	6
5810	48
1702	31
12861	53
4256	66
4033	38
2329	6
13216	61
9851	59
1841	40
12781	23
2021	63
12658	38
9818	38
2552	58
5647	5
3232	22
8359	7
9127	5
1731	4
12744	5
1030	11
6892	6
4346	30
3278	41
5783	6
2022	43
2051	38
4106	53
9503	6
7302	53
8264	44
8935	4
15183	14
4812	38
13103	47
5284	6
12892	59
1214	3
6328	55
6597	47
1839	54
2052	33
2311	13
889	63
8026	12
2357	11
14992	44
9208	56
1963	44
13768	38
3939	59
12099	3
13622	0
3336	48
6742	6
10373	7
6504	36
4318	59
441	6
6038	6
5358	44
4656	6
9805	29
3348	53
11037	48
1344	41
6855	4
4640	21
7922	4
10372	38
7173	6
5458	46
10139	38
5517	58
8212	33
10415	56
4673	57
10145	47
5854	23
6045	48
10594	0
2571	56
5903	49
5325	58
9132	57
7791	25
11795	48
4742	57
14840	29
7320	38
6114	52
4366	48
11595	20
9640	48
13713	36
5257	12
3078	13
1744	48
12610	49
12327	16
8360	15
3967	53
15188	20
5893	34
1549	32
8022	0
14033	12
7068	48
2481	52
9029	65
13200	0
7315	29
7897	58
5984	49
2558	13
2247	52
9870	58
5708	49
4637	22
3066	29
6320	64
9198	11
8929	39
10181	58
1262	0
13598	58
7063	20
6013	2
2241	9
4235	17
3386	49
9477	12
4596	0
10846	13
13869	1
4568	23
8819	54
9837	23
8563	12
5347	48
9025	34
13035	52
14552	65
846	57
3700	48
9336	52
9620	44
1932	58
423	56
7213	57
1647	2
2784	0
13463	13
2641	49
8057	0
9468	30
1096	63
5508	40
1848	21
7310	49
3988	12
8214	26
3662	48
3004	34
13286	28
8916	22
13901	51
1818	20
13276	0
2397	63
15191	29
14210	49
14614	27
8348	46
4075	33
4368	13
2828	22
7203	22
8999	58
663	64
2258	0
10131	36
2967	17
4285	36
6069	54
10428	36
5901	58
1892	63
590	25
11087	1
3224	16
2417	48
8263	11
13847	53
1939	56
14511	1
9094	16
13374	34
1675	20
5392	0
5390	63
8587	53
8087	0
9594	37
14079	25
2578	56
9081	49
6839	22
7378	22
2749	4
5849	53
6727	18
13727	10
4833	16
13462	53
3892	34
2807	52
8915	36
1846	31
7386	36
2237	19
1356	25
5543	53
9949	65
10650	57
3343	11
11319	13
1204	18
5966	64
3076	1
5679	56
3407	53
12207	65
11876	58
9632	13
5894	16
7073	36
10086	10
838	47
7734	64
15032	38
1410	48
15402	33
2480	58
6930	58
6078	47
3537	58
541	53
2647	21
12933	47
11254	37
9608	29
1293	47
4483	62
6196	47
9580	30
1919	58
9684	6
1924	6
5911	66
11641	16
1400	52
10065	23
9873	43
7853	63
12975	44
12650	48
1016	38
1165	38
4118	58
3254	58
11220	53
10678	58
8785	53
14546	22
10732	62
7798	63
9287	36
2467	30
10167	22
14039	48
2881	23
2862	52
6127	64
3666	44
3927	23
13154	47
6547	34
4155	58
1546	6
4205	53
8309	53
7082	62
14275	47
765	42
2852	64
12201	22
11068	22
3972	6
12705	47
10027	37
5621	44
2836	59
11400	47
1580	59
14410	31
8942	47
2006	13
2305	47
993	20
5705	58
12865	56
10178	43
588	48
10231	30
11589	37
6282	4
1624	59
2278	47
5832	53
8524	16
12719	2
5792	6
1885	34
1840	25
11322	50
6009	18
9419	53
5471	53
6935	16
8744	15
7937	34
7589	56
3131	29
14893	53
796	13
10448	52
10100	0
9945	53
11556	29
13634	0
10463	56
9812	22
13438	58
12110	29
6674	64
791	52
10150	56
14928	53
5897	12
4844	12
14675	48
13781	1
10124	48
3559	53
2529	13
14704	36
4874	62
3347	11
3355	48
619	52
4389	55
7446	29
7994	58
10572	2
8743	16
9838	16
9351	19
10717	6
12328	16
690	65
14736	20
4967	58
766	65
12362	53
7956	29
8307	53
7727	33
9034	16
8436	2
9425	1
1908	48
820	38
9745	23
9263	53
7670	56
2922	16
14845	58
5147	34
2381	17
12353	1
11219	33
916	52
585	58
13250	53
4644	45
12714	12
5823	56
14075	23
8133	16
2185	53
4329	48
8959	44
5454	48
1634	16
2732	11
14110	48
9465	45
2174	53
6246	21
10416	34
9992	25
12940	28
4335	28
9155	34
5318	36
9911	16
13913	13
9764	33
13680	23
14412	48
11414	36
12302	53
4102	28
893	12
2262	53
5033	34
10485	22
6577	56
5986	54
12857	20
8357	65
3596	47
3986	53
7569	34
3609	29
9241	58
410	13
12235	29
6816	47
7771	12
8663	13
13858	53
7946	16
6755	9
10626	52
2179	53
5538	53
4146	36
7561	53
5160	53
6330	56
7108	53
10863	53
11526	53
8651	52
6468	3
13520	53
10298	12
2688	53
6488	28
5817	22
13826	58
6867	53
12531	26
10649	13
5649	58
10263	53
7879	55
2555	58
9929	20
9866	34
6494	53
9267	56
2035	48
8847	48
9121	54
6992	58
9526	48
10688	19
2898	38
8920	56
7914	47
9674	56
4639	54
6938	12
5339	58
8266	12
9702	34
7656	65
10695	16
7749	25
1995	58
14362	29
2413	52
4489	46
7870	23
7069	53
13540	53
12146	48
13449	64
13095	53
7468	53
6429	52
8240	65
8937	25
10148	22
2214	12
12810	20
859	22
14527	53
6517	20
2376	58
6886	50
12230	52
3339	29
7370	19
14529	16
12277	16
6737	48
5779	33
11545	51
4259	13
7717	52
9071	52
2966	13
9341	48
9757	53
12479	20
12532	26
7721	52
6684	19
3031	13
5451	56
12293	53
7225	12
13495	22
792	31
10968	19
1215	56
6876	25
9807	3
2197	43
7251	5
3993	6
657	20
1221	53
1436	56
1833	53
2399	58
12575	31
7588	0
4796	58
13346	33
7976	58
7533	53
10023	2
13149	42
6443	42
5134	62
1311	30
10612	4
3427	32
2795	40
6862	45
6427	48
4370	47
4578	3
2139	45
1964	30
13881	30
8279	53
1100	62
10361	25
2858	48
3820	30
2165	6
11832	38
749	9
8259	0
7582	30
739	44
1894	65
4942	58
5732	45
7106	1
9907	0
7007	30
10233	6
10691	29
2464	30
3600	44
4334	53
11584	3
9429	58
1767	41
10660	31
3229	11
10216	6
3332	58
5019	30
1571	22
2335	48
13526	43
5938	5
9601	53
12425	56
9113	63
10246	30
419	30
3182	62
6440	22
9913	44
964	65
2091	58
14012	62
7974	44
5014	52
3515	30
3540	6
12082	12
12114	11
8115	30
1971	30
12585	30
13595	29
5976	58
5021	47
4681	64
3896	3
7859	62
10693	58
482	44
1438	53
8575	28
13997	58
13506	48
3203	13
7379	27
1876	64
9566	11
13512	5
10378	29
4873	31
6923	18
11586	48
8681	62
8620	52
8933	16
7060	34
1192	19
1975	0
1958	65
6121	2
3601	6
1959	51
12357	20
8004	38
8117	49
7539	58
11666	31
11869	22
1006	52
8137	11
12351	34
6287	43
11553	18
7440	14
12998	22
10014	54
8660	44
8444	64
10075	22
10653	31
2002	63
8880	16
10318	0
3899	28
6965	49
14496	54
4969	52
2884	62
9415	24
2349	48
9919	29
2431	12
6206	11
1412	0
4129	17
12973	33
12906	16
15352	63
7600	48
13702	52
3385	22
6957	28
3481	17
12309	56
1331	53
3106	16
455	0
3984	58
5379	2
4789	47
5292	19
13441	18
7387	34
3365	4
10774	56
10619	11
3893	1
9876	52
13007	19
716	52
13385	25
2289	52
1118	0
4836	36
9352	25
13563	52
9185	1
2310	2
9737	48
3653	57
12970	38
3057	48
6994	38
8149	44
2386	56
565	16
4668	8
1354	42
2276	0
5158	0
2187	12
1843	29
4775	48
2961	44
545	0
1746	16
11745	47
4375	53
5210	52
10324	23
12342	52
3564	53
6310	53
9658	44
7242	47
2050	0
12258	0
1454	48
2369	45
2636	52
9871	0
6002	13
7915	56
2459	0
4863	35
10556	1
14061	3
1570	0
9617	53
10979	53
5626	22
9887	25
4853	31
6550	1
6257	13
10280	41
895	38
2680	38
14292	38
14049	52
11711	61
11320	46
15297	30
9885	47
6990	47
3597	22
8530	30
12623	34
1565	54
11907	54
9618	30
2919	38
10516	38
2625	47
3832	3
5603	56
4214	53
3911	43
1707	4
7160	40
5661	38
3136	45
6259	48
1640	24
2004	3
10113	30
14907	51
2132	25
8560	53
4780	43
2589	48
2799	47
13202	25
1845	37
3703	45
4696	30
8265	61
6725	45
12613	58
9899	29
12604	38
2190	48
1831	59
451	29
2652	41
4186	1
4219	45
7980	53
12846	38
12778	36
7655	58
14897	0
10473	53
7715	22
9924	66
7552	1
14048	0
949	0
14609	48
8845	48
10491	53
2005	53
10862	52
7423	53
14940	12
9864	19
6300	0
1762	26
7546	8
4163	0
4535	34
4412	51
11808	49
1111	63
5871	25
4834	48
3010	36
8269	16
10500	56
1828	11
9370	5
13905	53
4376	62
14647	52
2879	31
13977	16
15089	16
3762	17
2028	38
11253	53
4212	54
2771	19
4750	30
12817	1
10106	46
9253	58
2659	36
8509	58
10967	48
10494	23
2147	30
8714	2
1297	11
4304	3
5369	35
13266	12
14413	4
1115	53
7480	48
12981	52
8545	54
8810	48
8014	29
7488	29
10151	20
5320	51
6673	1
5974	56
11867	48
11139	53
10399	9
8350	64
8145	53
10807	58
9862	54
11393	18
2969	56
12727	46
6267	57
4680	48
1341	56
6093	58
5604	65
1678	1
12005	2
8011	53
4470	20
11447	43
14519	53
1880	24
11663	0
694	45
14234	53
10239	16
4503	18
3260	56
2281	49
6047	59
12627	22
997	28
10798	49
7522	56
6697	28
9385	25
9170	1
4918	58
9670	58
8671	62
14400	56
3585	62
2651	62
12294	52
456	6
4981	13
2856	52
5553	62
5695	58
6107	1
14227	3
9576	56
11394	3
8474	1
10323	62
13874	58
9146	52
11502	48
1679	1
6334	53
1815	8
789	63
12911	31
4487	53
3630	11
1377	38
11285	49
699	12
7227	58
5045	52
2755	62
4619	0
3941	11
10515	24
9338	54
8096	2
968	63
14232	53
1796	6
437	58
11328	9
12517	62
6062	2
3766	23
13208	51
971	56
1583	62
3345	48
3565	11
4016	21
14910	11
12683	56
6710	58
10900	28
10104	51
5111	62
11858	33
921	53
14401	56
5651	58
14843	6
13362	38
1453	22
3411	5
7238	62
2073	66
11217	52
8140	25
6141	13
12028	58
4392	61
3850	48
5812	13
3261	23
5694	22
409	29
8459	20
7891	56
3909	58
3377	48
3505	13
10796	52
5607	18
3267	0
4952	17
2389	29
4253	44
5733	48
13297	19
13239	61
6453	49
14192	58
10820	18
5267	54
9611	58
9795	65
10275	12
2155	48
15338	48
587	21
12787	56
1035	65
2419	48
9097	31
12180	51
6112	48
1786	58
4588	25
12233	34
13518	53
2003	9
13915	53
13605	17
3271	17
13332	56
5981	49
15337	49
15305	20
2790	12
9822	22
5585	19
3299	23
1591	34
4394	13
4921	61
13448	19
3612	12
3208	22
10477	56
3718	13
3739	17
3887	13
6043	48
5724	17
6200	20
13630	48
13388	10
2221	23
5442	56
12361	19
7790	48
1081	20
512	19
4258	51
8637	48
1470	58
10909	58
12586	53
7182	56
4415	53
12464	66
1535	48
6630	48
3027	17
12220	52
1229	62
7237	58
8521	22
7954	38
13272	13
14989	28
4192	53
7161	4
2231	53
13193	58
12259	53
1945	6
10338	4
12595	58
4283	13
7431	58
2880	38
592	37
1072	30
946	58
8742	47
8416	56
4860	51
5056	48
3816	29
6762	58
7435	22
13741	16
14404	52
2588	64
9802	20
1868	6
11647	46
2034	58
6460	0
1983	63
9217	54
5838	0
2344	61
12682	16
14805	63
6190	56
4585	22
5583	56
4300	53
4137	30
12093	58
5474	59
3474	6
2071	11
9009	19
13978	7
9548	58
8823	6
8335	28
12789	16
1434	23
516	58
6882	0
3793	22
5500	53
7659	48
15386	56
9650	58
7304	21
3823	20
2323	23
2378	20
6707	4
6316	62
5784	20
8027	64
5860	48
7334	64
15198	19
7442	38
5521	30
11345	61
1038	55
856	20
4199	2
1629	11
10108	61
3248	4
10256	56
4337	2
8447	11
5308	31
7723	62
12107	37
8541	11
2064	63
6192	0
14689	44
7020	58
5433	32
4911	3
4991	17
2990	20
723	64
15221	64
11797	4
12194	19
4066	65
823	36
3087	3
2779	53
1914	63
13144	4
2768	23
12878	53
9196	11
528	56
15082	62
3765	18
12330	0
5639	56
8067	53
3867	36
6969	62
945	58
3269	62
2371	42
2700	58
13592	64
3891	56
8881	58
9075	53
10406	22
4759	23
10238	58
2360	11
4014	58
5672	48
1336	38
1734	1
1912	58
2042	58
7142	4
13639	42
7239	21
4830	46
1426	1
7642	63
8494	18
2906	20
13818	31
13946	48
6668	6
1004	22
6213	63
2172	65
10274	58
5100	5
8807	38
12208	48
13201	7
3216	5
2653	7
5425	48
6465	43
9994	58
4250	3
10354	1
4956	53
15208	64
2435	34
6665	59
11546	53
9108	1
6579	20
15006	0
2672	63
4295	1
770	54
5802	58
3725	9
4070	4
1355	57
14696	56
2797	45
9843	16
9054	58
473	55
5857	23
8904	23
3639	59
12260	31
8804	48
4804	0
7429	53
980	34
1169	63
1544	41
6740	64
9144	16
7575	38
5205	31
13580	0
490	56
13321	44
7256	3
1278	58
9554	53
4187	57
3199	23
10648	53
2615	58
906	1
3936	0
3479	6
5628	25
5042	53
3350	3
11243	6
7263	25
9069	53
9225	1
12808	54
9473	63
2316	13
4333	47
9680	53
6299	38
12510	4
4960	24
1926	1
3235	58
888	63
7250	58
3392	64
14912	48
1246	18
11360	25
6621	48
1196	38
2721	53
6991	56
6128	53
2754	2
7775	20
901	56
10758	53
2265	44
3541	53
8077	48
5920	58
11918	38
14993	56
13058	10
8223	53
10855	23
9528	8
15010	48
7602	64
5087	62
3687	53
5088	28
1146	65
15281	52
3674	61
9129	56
2075	13
11636	0
8567	21
13287	53
6679	56
7622	11
13311	56
12530	34
2911	53

